"X","ID","sex","B.width","Tusk","days","Age","no.recaptures","tot.dist","max.dist","dist.a.day","rel.bodywidth"
487,487,"f",11.68,0,0,"juvenil",0,0,0,NA,-0.0939030631926703
490,490,"f",NA,NA,0,"old",0,0,0,NA,NA
493,493,"f",11.93,0,0,"old",0,0,0,NA,0.263653711187643
494,494,"f",11.75,0,0,"juvenil",0,0,0,NA,0.00621283363381785
497,497,"f",11.33,0,0,"juvenil",0,0,0,NA,-0.594482547325109
499,499,"f",11.99,0,0,"old",0,0,0,NA,0.349467337038919
501,501,"f",11.92,0,0,"juvenil",0,0,0,NA,0.249351440212431
504,504,"f",11.55,0,0,"intermediate",0,0,0,NA,-0.279832585870432
510,510,"f",9.9,0,0,"old",0,0,0,NA,-2.6397072967805
512,512,"f",11.85,0,0,"old",0,0,0,NA,0.149235543385943
513,513,"f",11.8,0,0,"old",0,0,0,NA,0.0777241885098816
517,517,"f",11.89,0,0,"old",0,0,0,NA,0.206444627286794
519,519,"f",10.29,0,0,"old",0,0,0,NA,-2.08191872874721
524,524,"f",11.89,0,0,"juvenil",0,0,0,NA,0.206444627286794
527,527,"f",11.58,0,0,"juvenil",0,0,0,NA,-0.236925772944795
528,528,"f",11.58,0,0,"intermediate",0,0,0,NA,-0.236925772944795
529,529,"f",11.87,0,0,"old",0,0,0,NA,0.177840085336367
532,532,"f",11.54,0,0,"old",0,0,0,NA,-0.294134856845647
537,537,"f",11.93,0,0,"old",0,0,0,NA,0.263653711187643
539,539,"f",10.3,0,0,"intermediate",0,0,0,NA,-2.067616457772
540,540,"f",12.36,0,0,"juvenil",0,0,0,NA,0.878651363121782
542,542,"f",10.44,0,0,"old",0,0,0,NA,-1.86738466411903
544,544,"f",12.11,0,0,"juvenil",0,0,0,NA,0.521094588741469
545,545,"f",12.28,0,0,"intermediate",0,0,0,NA,0.764233195320082
546,546,"f",11.88,0,0,"juvenil",0,0,0,NA,0.192142356311582
547,547,"f",12.6,0,0,"old",0,0,0,NA,1.22190586652688
550,550,"f",11.2,0,0,"old",0,0,0,NA,-0.780412070002873
554,554,"f",12.07,0,0,"old",0,0,0,NA,0.46388550484062
555,555,"f",11.5,0,0,"old",0,0,0,NA,-0.351343940746496
556,556,"f",11.63,0,0,"old",0,0,0,NA,-0.165414418068732
558,558,"f",10.98,0,0,"old",0,0,0,NA,-1.09506203145755
561,561,"f",12.32,0,0,"old",0,0,0,NA,0.821442279220933
569,569,"f",11.79,0,0,"intermediate",0,0,0,NA,0.0634219175346668
575,575,"f",11.13,0,0,"juvenil",0,0,0,NA,-0.880527966829359
577,577,"f",11,0,0,"juvenil",0,0,0,NA,-1.06645748950712
579,579,"f",10.72,0,0,"old",0,0,0,NA,-1.46692107681307
580,580,"f",12.98,0,0,"old",0,0,0,NA,1.76539216358496
583,583,"f",12.1,0,0,"juvenil",0,0,0,NA,0.506792317766256
588,588,"f",12.11,0,0,"old",0,0,0,NA,0.521094588741469
591,591,"f",12.36,0,0,"intermediate",0,0,0,NA,0.878651363121782
592,592,"f",10.7,0,0,"intermediate",0,0,0,NA,-1.4955256187635
593,593,"f",12.2,0,0,"intermediate",0,0,0,NA,0.649815027518381
596,596,"f",12.4,0,0,"old",0,0,0,NA,0.935860447022634
599,599,"f",11.1,0,0,"old",0,0,0,NA,-0.923434779754998
601,601,"f",10.33,0,0,"juvenil",0,0,0,NA,-2.02470964484636
603,603,"f",11.53,0,0,"juvenil",0,0,0,NA,-0.308437127820859
604,604,"f",11.95,0,0,"old",0,0,0,NA,0.292258253138068
605,605,"f",11.84,0,0,"juvenil",0,0,0,NA,0.134933272410731
607,607,"f",11.65,0,0,"juvenil",0,0,0,NA,-0.136809876118307
608,608,"f",13.06,0,0,"old",0,0,0,NA,1.87981033138666
610,610,"f",9.85,0,0,"intermediate",0,0,0,NA,-2.71121865165657
614,614,"f",12.24,0,0,"old",0,0,0,NA,0.707024111419233
615,615,"f",15,0,0,"intermediate",0,0,0,NA,4.65445090057789
618,618,"f",11.97,0,0,"intermediate",0,0,0,NA,0.320862795088495
621,621,"f",11.57,0,0,"juvenil",0,0,0,NA,-0.251228043920008
627,627,"f",10.58,0,0,"juvenil",0,0,0,NA,-1.66715287046605
637,637,"f",11.06,0,0,"juvenil",0,0,0,NA,-0.980643863655847
641,641,"f",11.74,0,0,"juvenil",0,0,0,NA,-0.00808943734139439
642,642,"f",12.9,0,0,"intermediate",0,0,0,NA,1.65097399578326
646,646,"f",NA,0,0,"old",0,0,0,NA,NA
653,653,"f",11.38,0,0,"old",0,0,0,NA,-0.522971192449045
657,657,"f",12.7,0,0,"intermediate",0,0,0,NA,1.36492857627901
668,668,"f",10.92,0,0,"old",0,0,0,NA,-1.18087565730882
669,669,"f",11.71,0,0,"juvenil",0,0,0,NA,-0.0509962502670311
671,671,"f",10.24,0,0,"old",0,0,0,NA,-2.15343008362328
673,673,"f",12.06,0,0,"juvenil",0,0,0,NA,0.449583233865407
677,677,"f",12.38,0,0,"old",0,0,0,NA,0.907255905072209
679,679,"f",11.68,0,0,"juvenil",0,0,0,NA,-0.0939030631926703
681,681,"f",12.31,0,0,"old",0,0,0,NA,0.807140008245721
682,682,"f",12.31,0,0,"intermediate",0,0,0,NA,0.807140008245721
684,684,"f",9.62,0,0,"juvenil",0,0,0,NA,-3.04017088408645
686,686,"f",12.06,0,0,"juvenil",0,0,0,NA,0.449583233865407
693,693,"f",12.05,0,0,"old",0,0,0,NA,0.435280962890195
694,694,"f",11.68,0,0,"intermediate",0,0,0,NA,-0.0939030631926703
696,696,"f",12.07,0,0,"juvenil",0,0,0,NA,0.46388550484062
697,697,"f",11.93,0,0,"old",0,0,0,NA,0.263653711187643
698,698,"f",11.72,0,0,"juvenil",0,0,0,NA,-0.0366939792918189
700,700,"f",11.53,0,0,"old",0,0,0,NA,-0.308437127820859
704,704,"f",11.26,0,0,"juvenil",0,0,0,NA,-0.694598444151597
709,709,"f",11.36,0,0,"juvenil",0,0,0,NA,-0.551575734399472
713,713,"f",12.06,0,0,"old",0,0,0,NA,0.449583233865407
717,717,"f",11.38,0,0,"juvenil",0,0,0,NA,-0.522971192449045
720,720,"f",12.11,0,0,"juvenil",0,0,0,NA,0.521094588741469
722,722,"f",12.83,0,0,"juvenil",0,0,0,NA,1.55085809895677
730,730,"f",11.9,0,0,"intermediate",0,0,0,NA,0.220746898262006
735,735,"f",11.43,0,0,"old",0,0,0,NA,-0.451459837572984
736,736,"f",12.21,0,0,"juvenil",0,0,0,NA,0.664117298493596
737,737,"f",11.02,0,0,"juvenil",0,0,0,NA,-1.0378529475567
740,740,"f",12.38,0,0,"juvenil",0,0,0,NA,0.907255905072209
743,743,"f",11.32,0,0,"intermediate",0,0,0,NA,-0.608784818300321
748,748,"f",10.55,0,0,"juvenil",0,0,0,NA,-1.71005968339169
751,751,"f",11.91,0,0,"intermediate",0,0,0,NA,0.235049169237219
757,757,"f",10.71,0,0,"intermediate",0,0,0,NA,-1.48122334778829
762,762,"f",12.7,0,0,"intermediate",0,0,0,NA,1.36492857627901
771,771,"f",11.21,0,0,"old",0,0,0,NA,-0.766109799027658
772,772,"f",11.89,2.84,0,"old",0,0,0,NA,0.206444627286794
778,778,"f",12.43,0,0,"juvenil",0,0,0,NA,0.97876725994827
782,782,"f",11.41,0,0,"old",0,0,0,NA,-0.480064379523408
786,786,"f",11.49,0,0,"intermediate",0,0,0,NA,-0.365646211721708
787,787,"f",11.52,0,0,"juvenil",0,0,0,NA,-0.322739398796071
789,789,"f",11.92,0,0,"juvenil",0,0,0,NA,0.249351440212431
791,791,"f",12.76,0,0,"juvenil",0,0,0,NA,1.45074220213028
793,793,"f",11.63,0,0,"old",0,0,0,NA,-0.165414418068732
795,795,"f",12.81,0,0,"juvenil",0,0,0,NA,1.52225355700635
796,796,"f",10.95,0,0,"juvenil",0,0,0,NA,-1.13796884438319
797,797,"f",10.72,0,0,"juvenil",0,0,0,NA,-1.46692107681307
800,800,"f",12.03,0,0,"old",0,0,0,NA,0.406676420939768
801,801,"f",11.96,0,0,"juvenil",0,0,0,NA,0.306560524113282
802,802,"f",12.05,0,0,"intermediate",0,0,0,NA,0.435280962890195
803,803,"f",12.32,0,0,"juvenil",0,0,0,NA,0.821442279220933
805,805,"f",10.68,0,0,"juvenil",0,0,0,NA,-1.52413016071392
806,806,"f",12.06,0,0,"juvenil",0,0,0,NA,0.449583233865407
809,809,"f",11.51,0,0,"old",0,0,0,NA,-0.337041669771283
811,811,"f",12.89,0,0,"intermediate",0,0,0,NA,1.63667172480805
813,813,"f",12.33,0,0,"old",0,0,0,NA,0.835744550196145
816,816,"f",11.7,0,0,"juvenil",0,0,0,NA,-0.0652985212422459
823,823,"f",12.91,0,0,"juvenil",0,0,0,NA,1.66527626675847
825,825,"f",10.58,0,0,"old",0,0,0,NA,-1.66715287046605
830,830,"f",12.14,0,0,"juvenil",0,0,0,NA,0.564001401667108
831,831,"f",11.88,0,0,"old",0,0,0,NA,0.192142356311582
832,832,"f",12.54,0,0,"juvenil",0,0,0,NA,1.13609224067561
833,833,"f",11.37,0,0,"intermediate",0,0,0,NA,-0.53727346342426
839,839,"f",12.58,0,0,"old",0,0,0,NA,1.19330132457646
840,840,"f",11.08,0,0,"juvenil",0,0,0,NA,-0.952039321705422
844,844,"f",10.53,0,0,"old",0,0,0,NA,-1.73866422534211
847,847,"f",11.87,0,0,"juvenil",0,0,0,NA,0.177840085336367
848,848,"f",11.78,0,0,"old",0,0,0,NA,0.0491196465594546
850,850,"f",11.76,0,0,"juvenil",0,0,0,NA,0.0205151046090301
851,851,"f",11.13,0,0,"juvenil",0,0,0,NA,-0.880527966829359
855,855,"f",11.74,0,0,"juvenil",0,0,0,NA,-0.00808943734139439
857,857,"f",10.7,0,0,"juvenil",0,0,0,NA,-1.4955256187635
858,858,"f",11.09,0,0,"old",0,0,0,NA,-0.93773705073021
867,867,"f",11.57,0,0,"juvenil",0,0,0,NA,-0.251228043920008
869,869,"f",11.62,0,0,"intermediate",0,0,0,NA,-0.179716689043946
871,871,"f",11.48,0,0,"old",0,0,0,NA,-0.37994848269692
881,881,"f",12.28,0,0,"juvenil",0,0,0,NA,0.764233195320082
882,882,"f",11.99,0,0,"old",0,0,0,NA,0.349467337038919
883,883,"f",10.99,0,0,"old",0,0,0,NA,-1.08075976048234
884,884,"f",12.04,0,0,"old",0,0,0,NA,0.42097869191498
885,885,"f",11.62,0,0,"juvenil",0,0,0,NA,-0.179716689043946
886,886,"f",10.58,0,0,"juvenil",0,0,0,NA,-1.66715287046605
888,888,"f",12.05,0,0,"old",0,0,0,NA,0.435280962890195
890,890,"f",11.8,0,0,"juvenil",0,0,0,NA,0.0777241885098816
908,908,"f",11.91,0,0,"juvenil",0,0,0,NA,0.235049169237219
911,911,"f",11.25,0,0,"juvenil",0,0,0,NA,-0.708900715126809
914,914,"f",12.03,0,0,"juvenil",0,0,0,NA,0.406676420939768
915,915,"f",12.09,0,0,"juvenil",0,0,0,NA,0.492490046791044
916,916,"f",10.87,0,0,"juvenil",0,0,0,NA,-1.25238701218489
917,917,"f",10.89,0,0,"old",0,0,0,NA,-1.22378247023446
918,918,"f",11.61,0,0,"old",0,0,0,NA,-0.194018960019159
921,921,"f",11.85,0,0,"juvenil",0,0,0,NA,0.149235543385943
928,928,"f",12.29,0,0,"intermediate",0,0,0,NA,0.778535466295294
929,929,"f",12,0,0,"intermediate",0,0,0,NA,0.363769608014131
930,930,"f",12.63,0,0,"juvenil",0,0,0,NA,1.26481267945252
931,931,"f",11.81,0,0,"juvenil",0,0,0,NA,0.0920264594850938
932,932,"f",12.48,0,0,"juvenil",0,0,0,NA,1.05027861482433
935,935,"f",12.23,0,0,"intermediate",0,0,0,NA,0.692721840444021
936,936,"f",11.62,0,0,"intermediate",0,0,0,NA,-0.179716689043946
937,937,"f",12.14,0,0,"intermediate",0,0,0,NA,0.564001401667108
938,938,"f",11.3,0,0,"juvenil",0,0,0,NA,-0.637389360250746
939,939,"f",11.77,0,0,"juvenil",0,0,0,NA,0.0348173755842423
940,940,"f",NA,0,0,"intermediate",0,0,0,NA,NA
941,941,"f",11.44,0,0,"old",0,0,0,NA,-0.437157566597772
942,942,"f",11.95,0,0,"old",0,0,0,NA,0.292258253138068
945,945,"f",11.67,0,0,"intermediate",0,0,0,NA,-0.108205334167883
946,946,"f",12.38,0,0,"intermediate",0,0,0,NA,0.907255905072209
948,948,"f",12.29,0,0,"intermediate",0,0,0,NA,0.778535466295294
949,949,"f",12.22,0,0,"juvenil",0,0,0,NA,0.678419569468808
950,950,"f",11.88,0,0,"old",0,0,0,NA,0.192142356311582
956,956,"f",11.46,0,0,"old",0,0,0,NA,-0.408553024647345
961,961,"f",11.68,0,0,"old",0,0,0,NA,-0.0939030631926703
968,968,"f",11.8,0,0,"juvenil",0,0,0,NA,0.0777241885098816
971,971,"f",12.35,0,0,"juvenil",0,0,0,NA,0.86434909214657
973,973,"f",12.65,0,0,"old",0,0,0,NA,1.29341722140295
974,974,"f",11.87,0,0,"juvenil",0,0,0,NA,0.177840085336367
1054,1054,"f",11.98,0,0,"juvenil",0,0,0,NA,0.335165066063707
1057,1057,"f",12.29,0,0,"juvenil",0,0,0,NA,0.778535466295294
1059,1059,"f",12.11,0,0,"juvenil",0,0,0,NA,0.521094588741469
1060,1060,"f",12.29,0,0,"juvenil",0,0,0,NA,0.778535466295294
1062,1062,"f",11.3,0,0,"intermediate",0,0,0,NA,-0.637389360250746
1064,1064,"f",12.56,0,0,"juvenil",0,0,0,NA,1.16469678262603
1066,1066,"f",11.77,0,0,"juvenil",0,0,0,NA,0.0348173755842423
1068,1068,"f",11.57,0,0,"juvenil",0,0,0,NA,-0.251228043920008
1070,1070,"f",12.21,0,0,"juvenil",0,0,0,NA,0.664117298493596
1072,1072,"f",12.15,0,0,"juvenil",0,0,0,NA,0.57830367264232
1075,1075,"f",12.17,0,0,"juvenil",0,0,0,NA,0.606908214592744
1077,1077,"f",10.7,0,0,"juvenil",0,0,0,NA,-1.4955256187635
1083,1083,"f",11.96,0,0,"juvenil",0,0,0,NA,0.306560524113282
1084,1084,"f",12.45,0,0,"intermediate",0,0,0,NA,1.00737180189869
1092,1092,"f",10.42,0,0,"juvenil",0,0,0,NA,-1.89598920606945
1093,1093,"f",11.5,0,0,"juvenil",0,0,0,NA,-0.351343940746496
1096,1096,"f",12.41,0,0,"juvenil",0,0,0,NA,0.950162717997846
1098,1098,"f",10.45,0,0,"old",0,0,0,NA,-1.85308239314381
1099,1099,"f",11.27,0,0,"juvenil",0,0,0,NA,-0.680296173176385
1100,1100,"f",11.14,0,0,"juvenil",0,0,0,NA,-0.866225695854146
1105,1105,"f",11.71,0,0,"juvenil",0,0,0,NA,-0.0509962502670311
1108,1108,"f",10.06,0,0,"juvenil",0,0,0,NA,-2.4108709611771
1110,1110,"f",11.55,0,0,"juvenil",0,0,0,NA,-0.279832585870432
1113,1113,"f",10.5,0,0,"juvenil",0,0,0,NA,-1.78157103826775
1114,1114,"f",10.81,0,0,"juvenil",0,0,0,NA,-1.33820063803616
1118,1118,"f",11.39,0,0,"old",0,0,0,NA,-0.508668921473833
1119,1119,"f",12.04,0,0,"juvenil",0,0,0,NA,0.42097869191498
1120,1120,"f",12.4,0,0,"juvenil",0,0,0,NA,0.935860447022634
1122,1122,"f",12.2,0,0,"juvenil",0,0,0,NA,0.649815027518381
1123,1123,"f",11.28,0,0,"juvenil",0,0,0,NA,-0.665993902201172
1124,1124,"f",13.2,0,0,"juvenil",0,0,0,NA,2.08004212503964
1125,1125,"f",11.83,0,0,"juvenil",0,0,0,NA,0.120631001435518
1126,1126,"f",12.02,0,0,"juvenil",0,0,0,NA,0.392374149964556
1127,1127,"f",12.16,0,0,"juvenil",0,0,0,NA,0.592605943617532
1129,1129,"f",12.77,0,0,"juvenil",0,0,0,NA,1.4650444731055
1131,1131,"f",10.57,0,0,"juvenil",0,0,0,NA,-1.68145514144126
1132,1132,"f",10.89,0,0,"juvenil",0,0,0,NA,-1.22378247023446
1135,1135,"f",11.45,0,0,"juvenil",0,0,0,NA,-0.422855295622559
1137,1137,"f",12.46,0,0,"intermediate",0,0,0,NA,1.02167407287391
1141,1141,"f",12.5,0,0,"juvenil",0,0,0,NA,1.07888315677476
1145,1145,"f",11.86,0,0,"juvenil",0,0,0,NA,0.163537814361155
1146,1146,"f",12.24,0,0,"juvenil",0,0,0,NA,0.707024111419233
1147,1147,"f",12.11,0,0,"juvenil",0,0,0,NA,0.521094588741469
1148,1148,"f",11.43,0,0,"intermediate",0,0,0,NA,-0.451459837572984
1150,1150,"f",12.59,0,0,"juvenil",0,0,0,NA,1.20760359555167
1151,1151,"f",12.01,0,0,"juvenil",0,0,0,NA,0.378071878989344
1157,1157,"f",11.96,0,0,"juvenil",0,0,0,NA,0.306560524113282
1158,1158,"f",11.63,0,0,"juvenil",0,0,0,NA,-0.165414418068732
1159,1159,"f",11.45,0,0,"old",0,0,0,NA,-0.422855295622559
1160,1160,"f",11.99,0,0,"juvenil",0,0,0,NA,0.349467337038919
1161,1161,"f",12.11,0,0,"juvenil",0,0,0,NA,0.521094588741469
1162,1162,"f",12.24,0,0,"juvenil",0,0,0,NA,0.707024111419233
1163,1163,"f",11.84,0,0,"juvenil",0,0,0,NA,0.134933272410731
1164,1164,"f",12.32,0,0,"juvenil",0,0,0,NA,0.821442279220933
1165,1165,"f",11.35,0,0,"juvenil",0,0,0,NA,-0.565878005374684
1166,1166,"f",12.1,0,0,"juvenil",0,0,0,NA,0.506792317766256
1167,1167,"f",11.84,0,0,"juvenil",0,0,0,NA,0.134933272410731
1168,1168,"f",12.68,0,0,"juvenil",0,0,0,NA,1.33632403432858
1169,1169,"f",12,0,0,"old",0,0,0,NA,0.363769608014131
1172,1172,"f",12.02,0,0,"juvenil",0,0,0,NA,0.392374149964556
1177,1177,"f",11.14,0,0,"juvenil",0,0,0,NA,-0.866225695854146
1179,1179,"f",11.3,0,0,"old",0,0,0,NA,-0.637389360250746
1181,1181,"f",12.25,0,0,"juvenil",0,0,0,NA,0.721326382394445
1184,1184,"f",12.72,0,0,"old",0,0,0,NA,1.39353311822944
1185,1185,"f",11.7,0,0,"juvenil",0,0,0,NA,-0.0652985212422459
1187,1187,"f",11.56,0,0,"juvenil",0,0,0,NA,-0.26553031489522
1191,1191,"f",12,0,0,"juvenil",0,0,0,NA,0.363769608014131
1193,1193,"f",11.66,0,0,"intermediate",0,0,0,NA,-0.122507605143095
1195,1195,"f",10.62,0,0,"juvenil",0,0,0,NA,-1.6099437865652
1204,1204,"f",11.77,0,0,"juvenil",0,0,0,NA,0.0348173755842423
1209,1209,"f",9.91,0,0,"old",0,0,0,NA,-2.62540502580529
1213,1213,"f",12.01,0,0,"juvenil",0,0,0,NA,0.378071878989344
1215,1215,"f",11.42,0,0,"juvenil",0,0,0,NA,-0.465762108548196
1217,1217,"f",11.85,0,0,"old",0,0,0,NA,0.149235543385943
1219,1219,"f",11.74,0,0,"old",0,0,0,NA,-0.00808943734139439
1220,1220,"f",11.12,0,0,"juvenil",0,0,0,NA,-0.894830237804573
1222,1222,"f",12.46,0,0,"intermediate",0,0,0,NA,1.02167407287391
1223,1223,"f",12.24,0,0,"intermediate",0,0,0,NA,0.707024111419233
1225,1225,"f",11.42,0,0,"juvenil",0,0,0,NA,-0.465762108548196
1227,1227,"f",11.25,0,0,"old",0,0,0,NA,-0.708900715126809
1229,1229,"f",12.52,0,0,"intermediate",0,0,0,NA,1.10748769872518
1232,1232,"f",12.24,0,0,"juvenil",0,0,0,NA,0.707024111419233
1233,1233,"f",12.06,0,0,"intermediate",0,0,0,NA,0.449583233865407
1237,1237,"f",10.97,0,0,"juvenil",0,0,0,NA,-1.10936430243276
1239,1239,"f",12.6,0,0,"intermediate",0,0,0,NA,1.22190586652688
1240,1240,"f",11.77,0,0,"old",0,0,0,NA,0.0348173755842423
1241,1241,"f",11.86,0,0,"intermediate",0,0,0,NA,0.163537814361155
1246,1246,"f",11.79,0,0,"intermediate",0,0,0,NA,0.0634219175346668
1249,1249,"f",12.5,0,0,"juvenil",0,0,0,NA,1.07888315677476
1251,1251,"f",12.3,0,0,"juvenil",0,0,0,NA,0.792837737270509
1254,1254,"f",12.26,0,0,"juvenil",0,0,0,NA,0.735628653369657
1256,1256,"f",10.7,0,0,"old",0,0,0,NA,-1.4955256187635
1260,1260,"f",10.35,0,0,"old",0,0,0,NA,-1.99610510289594
1261,1261,"f",12.62,0,0,"juvenil",0,0,0,NA,1.25051040847731
1262,1262,"f",12.54,0,0,"intermediate",0,0,0,NA,1.13609224067561
1263,1263,"f",12.86,0,0,"juvenil",0,0,0,NA,1.59376491188241
1264,1264,"f",12.35,0,0,"juvenil",0,0,0,NA,0.86434909214657
1265,1265,"f",10.49,0,0,"juvenil",0,0,0,NA,-1.79587330924296
1268,1268,"f",11.47,0,0,"intermediate",0,0,0,NA,-0.394250753672132
1278,1278,"f",12.17,0,0,"old",0,0,0,NA,0.606908214592744
1280,1280,"f",9.55,0,0,"old",0,0,0,NA,-3.14028678091294
1281,1281,"f",12.16,0,0,"juvenil",0,0,0,NA,0.592605943617532
1283,1283,"f",12.45,0,0,"intermediate",0,0,0,NA,1.00737180189869
1285,1285,"f",9.84,0,0,"juvenil",0,0,0,NA,-2.72552092263178
1287,1287,"f",11.95,0,0,"juvenil",0,0,0,NA,0.292258253138068
1289,1289,"f",11.56,0,0,"juvenil",0,0,0,NA,-0.26553031489522
1290,1290,"f",11.86,0,0,"juvenil",0,0,0,NA,0.163537814361155
1291,1291,"f",12.56,0,0,"juvenil",0,0,0,NA,1.16469678262603
1292,1292,"f",12.18,0,0,"old",0,0,0,NA,0.621210485567957
1293,1293,"f",12.01,0,0,"juvenil",0,0,0,NA,0.378071878989344
1298,1298,"f",11.66,0,0,"juvenil",0,0,0,NA,-0.122507605143095
1299,1299,"f",12.12,0,0,"juvenil",0,0,0,NA,0.535396859716681
1301,1301,"f",12.81,0,0,"old",0,0,0,NA,1.52225355700635
1303,1303,"f",10.58,0,0,"old",0,0,0,NA,-1.66715287046605
1304,1304,"f",11.96,0,0,"intermediate",0,0,0,NA,0.306560524113282
1307,1307,"f",11.21,0,0,"juvenil",0,0,0,NA,-0.766109799027658
1309,1309,"f",12.39,0,0,"juvenil",0,0,0,NA,0.921558176047421
1312,1312,"f",9.68,0,0,"juvenil",0,0,0,NA,-2.95435725823518
1316,1316,"f",12.37,0,0,"juvenil",0,0,0,NA,0.892953634096994
1317,1317,"f",12.14,0,0,"old",0,0,0,NA,0.564001401667108
1319,1319,"f",12,0,0,"juvenil",0,0,0,NA,0.363769608014131
1320,1320,"f",12.2,0,0,"intermediate",0,0,0,NA,0.649815027518381
1325,1325,"f",12.11,0,0,"old",0,0,0,NA,0.521094588741469
1327,1327,"f",12.83,0,0,"juvenil",0,0,0,NA,1.55085809895677
1328,1328,"f",11.74,0,0,"juvenil",0,0,0,NA,-0.00808943734139439
1329,1329,"f",11.65,0,0,"juvenil",0,0,0,NA,-0.136809876118307
1351,1351,"f",12.47,0,0,"juvenil",0,0,0,NA,1.03597634384912
1353,1353,"f",12.15,0,0,"juvenil",0,0,0,NA,0.57830367264232
1356,1356,"f",12.17,0,0,"juvenil",0,0,0,NA,0.606908214592744
1359,1359,"f",12.75,0,0,"juvenil",0,0,0,NA,1.43643993115507
1360,1360,"f",12.38,0,0,"juvenil",0,0,0,NA,0.907255905072209
1366,1366,"f",11.02,0,0,"intermediate",0,0,0,NA,-1.0378529475567
1370,1370,"f",12.69,0,0,"juvenil",0,0,0,NA,1.3506263053038
1373,1373,"f",12.51,0,0,"intermediate",0,0,0,NA,1.09318542774997
1379,1379,"f",11.2,0,0,"juvenil",0,0,0,NA,-0.780412070002873
1380,1380,"f",12.32,0,0,"intermediate",0,0,0,NA,0.821442279220933
1382,1382,"f",11.6,0,0,"juvenil",0,0,0,NA,-0.208321230994371
1386,1386,"f",11.6,0,0,"juvenil",0,0,0,NA,-0.208321230994371
1391,1391,"f",11.44,0,0,"juvenil",0,0,0,NA,-0.437157566597772
1393,1393,"f",10.99,0,0,"intermediate",0,0,0,NA,-1.08075976048234
1395,1395,"f",12.99,0,0,"juvenil",0,0,0,NA,1.77969443456017
1399,1399,"f",11.46,0,0,"juvenil",0,0,0,NA,-0.408553024647345
1405,1405,"f",9.54,0,0,"juvenil",0,0,0,NA,-3.15458905188816
1409,1409,"f",12.22,0,0,"juvenil",0,0,0,NA,0.678419569468808
1410,1410,"f",12.45,0,0,"juvenil",0,0,0,NA,1.00737180189869
1411,1411,"f",11.81,0,0,"intermediate",0,0,0,NA,0.0920264594850938
1412,1412,"f",12.49,0,0,"juvenil",0,0,0,NA,1.06458088579955
1415,1415,"f",11.54,0,0,"intermediate",0,0,0,NA,-0.294134856845647
1416,1416,"f",11.76,0,0,"juvenil",0,0,0,NA,0.0205151046090301
1418,1418,"f",11.72,0,0,"intermediate",0,0,0,NA,-0.0366939792918189
1419,1419,"f",11.22,0,0,"juvenil",0,0,0,NA,-0.751807528052446
1422,1422,"f",12.17,0,0,"juvenil",0,0,0,NA,0.606908214592744
1427,1427,"f",10.5,0,0,"juvenil",0,0,0,NA,-1.78157103826775
1430,1430,"f",12.22,0,0,"juvenil",0,0,0,NA,0.678419569468808
1431,1431,"f",11.23,0,0,"old",0,0,0,NA,-0.737505257077234
1434,1434,"f",12.51,0,0,"juvenil",0,0,0,NA,1.09318542774997
1435,1435,"f",11.01,0,0,"old",0,0,0,NA,-1.05215521853191
1436,1436,"f",12.27,0,0,"juvenil",0,0,0,NA,0.749930924344869
1437,1437,"f",11.4,0,0,"intermediate",0,0,0,NA,-0.494366650498621
1444,1444,"f",12.29,0,0,"juvenil",0,0,0,NA,0.778535466295294
1445,1445,"f",11.21,0,0,"juvenil",0,0,0,NA,-0.766109799027658
1446,1446,"f",11.97,0,0,"juvenil",0,0,0,NA,0.320862795088495
1448,1448,"f",11.46,0,0,"juvenil",0,0,0,NA,-0.408553024647345
1450,1450,"f",11.71,0,0,"juvenil",0,0,0,NA,-0.0509962502670311
1451,1451,"f",10.98,0,0,"juvenil",0,0,0,NA,-1.09506203145755
1453,1453,"f",12.11,0,0,"juvenil",0,0,0,NA,0.521094588741469
1454,1454,"f",12.5,0,0,"juvenil",0,0,0,NA,1.07888315677476
1456,1456,"f",12.2,0,0,"juvenil",0,0,0,NA,0.649815027518381
1457,1457,"f",11.44,0,0,"intermediate",0,0,0,NA,-0.437157566597772
1458,1458,"f",10.97,0,0,"juvenil",0,0,0,NA,-1.10936430243276
1459,1459,"f",10.35,0,0,"juvenil",0,0,0,NA,-1.99610510289594
1462,1462,"f",11.8,0,0,"juvenil",0,0,0,NA,0.0777241885098816
1463,1463,"f",11.72,0,0,"intermediate",0,0,0,NA,-0.0366939792918189
1465,1465,"f",12.08,0,0,"intermediate",0,0,0,NA,0.478187775815832
1467,1467,"f",11.38,0,0,"intermediate",0,0,0,NA,-0.522971192449045
1468,1468,"f",11.73,0,0,"old",0,0,0,NA,-0.0223917083166066
1477,1477,"f",11.17,0,0,"juvenil",0,0,0,NA,-0.82331888292851
1481,1481,"f",12.03,0,0,"intermediate",0,0,0,NA,0.406676420939768
1489,1489,"f",10.21,0,0,"juvenil",0,0,0,NA,-2.19633689654891
1491,1491,"f",12.02,0,0,"juvenil",0,0,0,NA,0.392374149964556
1492,1492,"f",12.58,0,0,"juvenil",0,0,0,NA,1.19330132457646
1493,1493,"f",12.08,0,0,"juvenil",0,0,0,NA,0.478187775815832
1494,1494,"f",11.71,0,0,"juvenil",0,0,0,NA,-0.0509962502670311
1496,1496,"f",12.41,0,0,"juvenil",0,0,0,NA,0.950162717997846
